1995,Things to Do in Denver When You're Deadÿ,115,Crime,R,6.8,Gary Fleder,Steve Buscemi,Bill Cobbs,Treat Williams
1995,The Incredibly True Adventure of Two Girls in Loveÿ,94,Comedy,R,6.5,Maria Maggenti,Nicole Ari Parker,Laurel Holloman,Stephanie Berry
1995,Mallratsÿ,123,Comedy,R,7.2,Kevin Smith,Ethan Suplee,Jason Mewes,Joey Lauren Adams
1995,The Perez Familyÿ,113,Comedy,R,6.2,Mira Nair,Anjelica Huston,Chazz Palminteri,Vincent Gallo
1995,Tank Girlÿ,104,Action,R,5.2,Rachel Talalay,Naomi Watts,Lori Petty,Jeff Kober
1995,Four Roomsÿ,110,Comedy,R,6.7,Allison Anders,Salma Hayek,Alicia Witt,Lili Taylor
1995,Welcome to the Dollhouseÿ,88,Comedy,R,7.5,Todd Solondz,Heather Matarazzo,Ken Leung,Christina Vidal
1995,Before Sunriseÿ,105,Drama,R,8.1,Richard Linklater,Hanno Poschl,Hans Weingartner,Dominik Castell
1995,Hackersÿ,107,Comedy,PG-13,6.2,Iain Softley,Angelina Jolie Pitt,Fisher Stevens,Lorraine Bracco
1995,Jadeÿ,107,Crime,R,5.1,William Friedkin,Michael Biehn,Chazz Palminteri,Linda Fiorentino
1995,The Brothers McMullenÿ,98,Comedy,R,6.6,Edward Burns,Shari Albert,Michael McGlone,Maxine Bahns
1995,The Scarlet Letterÿ,135,Drama,R,5.1,Roland Joffe,Gary Oldman,Robert Duvall,Demi Moore
1995,Cutthroat Islandÿ,124,Action,PG-13,5.6,Renny Harlin,Christopher Masterson,Frank Langella,Matthew Modine
1995,Tales from the Hoodÿ,98,Comedy,R,6.1,Rusty Cundieff,Corbin Bernsen,Clarence Williams III,David Alan Grier
1995,Nixonÿ,212,Biography,R,7.1,Oliver Stone,Anthony Hopkins,Bob Hoskins,Joan Allen
1995,Kiss of Deathÿ,101,Action,R,5.9,Barbet Schroeder,Nicolas Cage,Michael Rapaport,Philip Baker Hall
