1997,The Last Time I Committed Suicideÿ,92,Biography,R,5.8,Stephen Kay,Keanu Reeves,Marg Helgenberger,Gretchen Mol
1997,An Alan Smithee Film: Burn Hollywood Burnÿ,86,Comedy,R,3.5,Arthur Hiller,Eric Idle,Harvey Weinstein,Ryan O'Neal
1997,"First Love, Last Ritesÿ",94,Drama,R,5.5,Jesse Peretz,Robert John Burke,Eli Marienthal,Natasha Gregson Wagner
1997,I Married a Strange Person!ÿ,75,Animation,R,7,Bill Plympton,Charis Michelsen,Bill Martone,Richard Spore
1997,Hurricane Streetsÿ,86,Crime,R,6.5,Morgan J. Freeman,Edie Falco,Heather Matarazzo,Lynn Cohen
1997,Dream with the Fishesÿ,97,Comedy,R,7,Finn Taylor,David Arquette,Cathy Moriarty,Kathryn Erbe
1997,Prefontaineÿ,106,Biography,PG-13,6.8,Steve James,Kurtwood Smith,Laurel Holloman,Amy Locane
1997,Orgazmoÿ,92,Comedy,NC-17,6.2,Trey Parker,Trey Parker,Dian Bachar,Matt Stone
1997,Trekkiesÿ,86,Documentary,PG,7,Roger Nygard,Walter Koenig,DeForest Kelley,James Doohan
1997,Oscar and Lucindaÿ,132,Drama,R,6.7,Gillian Armstrong,Tom Wilkinson,Richard Roxburgh,Clive Russell
1997,Steelÿ,97,Action,PG-13,2.8,Kenneth Johnson,Charles Napier,Annabeth Gish,Hill Harper
1997,Two Girls and a Guyÿ,84,Comedy,R,5.6,James Toback,Robert Downey Jr.,Natasha Gregson Wagner,Angel David
1997,Shadow Conspiracyÿ,103,Action,R,4.9,George P. Cosmatos,Sam Waterston,Ben Gazzara,Nicholas Turturro
1997,Hav Plentyÿ,84,Comedy,R,6.5,Christopher Scott Cherot,Hill Harper,Robinne Lee,Chenoa Maxwell
1997,8 Heads in a Duffel Bagÿ,95,Comedy,R,5.3,Tom Schulman,Kristy Swanson,George Hamilton,Dyan Cannon
1997,"Cats Don,t Danceÿ",75,Animation,G,6.9,Mark Dindal,George Kennedy,Frank Welker,Hal Holbrook
1997,Kundunÿ,134,Biography,PG-13,7,Martin Scorsese,Tenzin Thuthob Tsarong,Tulku Jamyang Kunga Tenzin,Tencho Gyalpo
1997,Warriors of Virtueÿ,101,Action,PG,4.6,Ronny Yu,Marley Shelton,Lee Arenberg,Angus Macfadyen
1997,Switchbackÿ,118,Crime,R,6.4,Jeb Stuart,Gregory Scott Cummins,Claudia Stedelin,Ted Markland
1997,The Ice Stormÿ,112,Drama,R,7.5,Ang Lee,Joan Allen,Kate Burton,Henry Czerny
1997,A Simple Wishÿ,89,Comedy,PG,5.4,Michael Ritchie,Mara Wilson,Francis Capra,Kathleen Turner
1997,Ulee's Goldÿ,113,Drama,R,7.1,Victor Nunez,Peter Fonda,Patricia Richardson,Vanessa Zima
1997,The Spanish Prisonerÿ,110,Drama,PG,7.3,David Mamet,Ben Gazzara,Felicity Huffman,Campbell Scott
1997,Mad Cityÿ,115,Crime,PG-13,6.2,Costa-Gavras,Mia Kirshner,Blythe Danner,William Atherton
1997,Deconstructing Harryÿ,96,Comedy,R,7.4,Woody Allen,Woody Allen,Lynn Cohen,Judy Davis
1997,Turbulenceÿ,100,Action,R,4.7,Robert Butler,Hector Elizondo,Lauren Holly,Jeffrey DeMunn
1997,Chasing Amyÿ,113,Comedy,R,7.3,Kevin Smith,Matt Damon,Ethan Suplee,
1997,Gattacaÿ,106,Drama,PG-13,7.8,Andrew Niccol,Blair Underwood,Xander Berkeley,Mason Gamble
1997,Love Jonesÿ,104,Drama,R,7.4,Theodore Witcher,Leonard Roberts,Nia Long,Larenz Tate
1997,The Man Who Knew Too Littleÿ,94,Action,PG,6.6,Jon Amiel,Bill Murray,Peter Gallagher,Joanne Whalley
1997,Eve's Bayouÿ,109,Drama,R,7.3,Kasi Lemmons,Jurnee Smollett-Bell,Lynn Whitfield,Diahann Carroll
1997,The Postmanÿ,177,Action,R,6,Kevin Costner,Olivia Williams,Brian Anthony Wilson,Larenz Tate
1997,The Apostleÿ,134,Drama,PG-13,7.2,Robert Duvall,John Beasley,Todd Allen,June Carter Cash
1997,Air Budÿ,98,Comedy,PG,5.1,Charles Martin Smith,Kevin Zegers,Bill Cobbs,Michael Jeter
1997,Midnight in the Garden of Good and Evilÿ,155,Crime,R,6.6,Clint Eastwood,Kevin Spacey,Bob Gunton,Leon Rippy
1997,Boogie Nightsÿ,155,Drama,R,7.9,Paul Thomas Anderson,Don Cheadle,Nicole Ari Parker,Nina Hartley
1997,Grosse Pointe Blankÿ,107,Action,R,7.4,George Armitage,Minnie Driver,Michael Cudlitz,Mitchell Ryan
1997,Selenaÿ,127,Biography,PG,6.7,Gregory Nava,Jon Seda,Constance Marie,Jacob Vargas
1997,Mortal Kombat: Annihilationÿ,95,Action,PG-13,3.7,John R. Leonetti,Brian Thompson,Talisa Soto,Robin Shou
1997,Seven Years in Tibetÿ,136,Adventure,PG-13,7,Jean-Jacques Annaud,Brad Pitt,Mako,Victor Wong
1997,Jackie Brownÿ,154,Crime,R,7.5,Quentin Tarantino,Robert De Niro,Sid Haig,Robert Forster
1997,Money Talksÿ,97,Action,R,6.1,Brett Ratner,Heather Locklear,Paul Sorvino,Faizon Love
1997,The Peacemakerÿ,124,Action,R,5.9,Mimi Leder,Armin Mueller-Stahl,Holt McCallany,Marcel Iures
1997,Donnie Brascoÿ,147,Biography,R,7.8,Mike Newell,Johnny Depp,Al Pacino,Anne Heche
1997,The Devil's Ownÿ,111,Action,R,6.1,Alan J. Pakula,Harrison Ford,Brad Pitt,Natascha McElhone
1997,Wag the Dogÿ,97,Comedy,R,7.1,Barry Levinson,Robert De Niro,Kirsten Dunst,John Michael Higgins
1997,Soul Foodÿ,115,Comedy,R,6.9,George Tillman Jr.,Vanessa Williams,Mekhi Phifer,Vivica A. Fox
1997,Amistadÿ,155,Drama,R,7.2,Steven Spielberg,Anthony Hopkins,Morgan Freeman,Matthew McConaughey
1997,Nothing to Loseÿ,98,Action,R,6.7,Steve Oedekerk,Kelly Preston,Michael McKean,Rebecca Gayheart
1997,Cop Landÿ,120,Crime,R,6.9,James Mangold,Robert De Niro,Sylvester Stallone,Janeane Garofalo
1997,The Rainmakerÿ,135,Crime,PG-13,7.1,Francis Ford Coppola,Matt Damon,Dean Stockwell,Virginia Madsen
1997,Volcanoÿ,104,Action,PG-13,5.4,Mick Jackson,Don Cheadle,Anne Heche,Gaby Hoffmann
1997,Alien: Resurrectionÿ,116,Action,R,6.3,Jean-Pierre Jeunet,Gary Dourdan,Michael Wincott,Raymond Cruz
1997,Speed 2: Cruise Controlÿ,121,Action,PG-13,3.7,Jan de Bont,Jason Patric,Temuera Morrison,Lois Chiles
1997,G.I. Janeÿ,125,Action,R,5.8,Ridley Scott,Viggo Mortensen,Demi Moore,John Michael Higgins
1997,The Gameÿ,129,Drama,R,7.8,David Fincher,Deborah Kara Unger,Armin Mueller-Stahl,Charles Martinet
1997,Absolute Powerÿ,121,Action,R,6.7,Clint Eastwood,Clint Eastwood,Mark Margolis,Scott Glenn
1997,Breakdownÿ,93,Action,R,6.9,Jonathan Mostow,Kathleen Quinlan,M.C. Gainey,J.T. Walsh
1997,Austin Powers: International Man of Mysteryÿ,68,Comedy,PG-13,7,Jay Roach,Will Ferrell,Charles Napier,Robert Wagner
1997,Starship Troopersÿ,129,Action,R,7.2,Paul Verhoeven,Jake Busey,Patrick Muldoon,Seth Gilliam
1997,The Jackalÿ,124,Action,R,6.3,Michael Caton-Jones,J.K. Simmons,Bruce Willis,Sophie Okonedo
1997,Spawnÿ,98,Action,R,5.2,Mark A.Z. Dippe,Michael Jai White,Frank Welker,Miko Hughes
1997,Anastasiaÿ,94,Adventure,G,7.1,Don Bluth,Kirsten Dunst,Kelsey Grammer,Bernadette Peters
1997,Kiss the Girlsÿ,115,Crime,R,6.6,Gary Fleder,Morgan Freeman,Tony Goldwyn,Tatyana Ali
1997,The Devil's Advocateÿ,136,Drama,R,7.5,Taylor Hackford,Keanu Reeves,Al Pacino,Charlize Theron
